지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%)
156,광주,2022-01-03 8:00,-4.2,0.3,0,89
156,광주,2022-01-03 9:00,-3.3,1,250,86
156,광주,2022-01-03 10:00,-1.3,0.8,250,76
156,광주,2022-01-03 11:00,1,0.6,230,61
156,광주,2022-01-03 12:00,3.2,1.1,230,51
156,광주,2022-01-03 13:00,5.4,1.7,230,46
156,광주,2022-01-03 14:00,6.2,0.9,20,38
156,광주,2022-01-03 15:00,6.3,1.2,360,43
156,광주,2022-01-03 16:00,5.9,1.2,340,44
156,광주,2022-01-03 17:00,4.9,1,360,47
156,광주,2022-01-03 18:00,3.3,1.8,50,56
156,광주,2022-01-03 19:00,2,1.4,50,62
156,광주,2022-01-03 20:00,1.2,1,90,64
156,광주,2022-01-03 21:00,1.1,0.2,0,67
156,광주,2022-01-03 22:00,0.7,0.4,0,69
156,광주,2022-01-03 23:00,0.3,0.1,0,75
156,광주,2022-01-04 0:00,-0.3,0.6,250,79
156,광주,2022-01-04 1:00,-1,1.2,270,85
156,광주,2022-01-04 2:00,-1,1.3,230,86
156,광주,2022-01-04 3:00,-0.4,0,0,83
156,광주,2022-01-04 4:00,0,0.1,0,82
156,광주,2022-01-04 5:00,0.1,0.1,0,83
156,광주,2022-01-04 6:00,0.5,0.1,0,80
156,광주,2022-01-04 7:00,0.1,0.9,20,83
156,광주,2022-01-04 8:00,-0.5,0,0,86
156,광주,2022-01-04 9:00,0.7,1.1,50,82
156,광주,2022-01-04 10:00,3.2,0.3,0,69
156,광주,2022-01-04 11:00,4.2,1,50,55
156,광주,2022-01-04 12:00,5.5,3.1,70,40
156,광주,2022-01-04 13:00,6.1,1.3,20,23
156,광주,2022-01-04 14:00,6.3,2,320,18
156,광주,2022-01-04 15:00,6.6,1.2,340,20
156,광주,2022-01-04 16:00,6,1.3,340,16
156,광주,2022-01-04 17:00,4.9,1.6,20,21
156,광주,2022-01-04 18:00,3,2.4,50,33
156,광주,2022-01-04 19:00,1.8,1.4,50,46
156,광주,2022-01-04 20:00,0.7,0.9,90,47
156,광주,2022-01-04 21:00,0.4,1.1,70,51
156,광주,2022-01-04 22:00,0.3,0.8,90,53
156,광주,2022-01-04 23:00,0,1.8,70,54
156,광주,2022-01-05 0:00,-0.1,1.7,70,49
156,광주,2022-01-05 1:00,-0.5,2.4,70,46
156,광주,2022-01-05 2:00,-0.5,2.9,70,42
156,광주,2022-01-05 3:00,-0.6,1.7,50,42
156,광주,2022-01-05 4:00,-0.5,1.9,70,40
156,광주,2022-01-05 5:00,-0.4,1,70,39
156,광주,2022-01-05 6:00,-0.3,1.3,50,38
156,광주,2022-01-05 7:00,-0.3,1.1,20,42
156,광주,2022-01-05 8:00,-0.4,1.8,50,42
156,광주,2022-01-05 9:00,0.1,0.6,70,36
156,광주,2022-01-05 10:00,0.8,1.1,50,36
156,광주,2022-01-05 11:00,1.7,0.5,50,27
156,광주,2022-01-05 12:00,2.7,1,70,29
156,광주,2022-01-05 13:00,4.1,1.2,70,28
156,광주,2022-01-05 14:00,4.4,0.6,340,30
156,광주,2022-01-05 15:00,4.5,1.1,290,28
156,광주,2022-01-05 16:00,4.6,0.1,0,29
156,광주,2022-01-05 17:00,4.4,0.2,0,34
156,광주,2022-01-05 18:00,4.3,0,0,33
156,광주,2022-01-05 19:00,4.5,0.8,20,32
156,광주,2022-01-05 20:00,4.4,0.4,0,34
156,광주,2022-01-05 21:00,3.9,0.5,230,41
156,광주,2022-01-05 22:00,3.6,0.9,250,47
156,광주,2022-01-05 23:00,3.6,0.7,290,46
156,광주,2022-01-06 0:00,3,0.1,0,50
156,광주,2022-01-06 1:00,2.5,0.6,290,50
156,광주,2022-01-06 2:00,2.4,0.3,0,50
156,광주,2022-01-06 3:00,2.9,1.1,20,46
156,광주,2022-01-06 4:00,1.7,0.7,290,56
156,광주,2022-01-06 5:00,1.2,0.1,0,44
156,광주,2022-01-06 6:00,0.2,1.9,70,50
156,광주,2022-01-06 7:00,-0.3,0.6,20,45
156,광주,2022-01-06 8:00,-0.1,0.5,340,47
156,광주,2022-01-06 9:00,0.9,0.1,0,45
156,광주,2022-01-06 10:00,2.5,1.8,50,35
156,광주,2022-01-06 11:00,4,1.2,360,29
156,광주,2022-01-06 12:00,5.1,1.6,50,23
156,광주,2022-01-06 13:00,6.2,2.7,50,17
156,광주,2022-01-06 14:00,6.5,2.6,340,23
156,광주,2022-01-06 15:00,6.3,1.9,360,22
156,광주,2022-01-06 16:00,5.9,2.2,50,28
156,광주,2022-01-06 17:00,5.1,1.3,360,33
156,광주,2022-01-06 18:00,3.4,1.5,20,40
156,광주,2022-01-06 19:00,2.2,1,50,48
156,광주,2022-01-06 20:00,1.1,0.9,50,53
156,광주,2022-01-06 21:00,0.7,1.4,70,56
156,광주,2022-01-06 22:00,0.1,1.7,70,61
156,광주,2022-01-06 23:00,-0.4,2,70,70
156,광주,2022-01-07 0:00,-0.4,1,50,73
156,광주,2022-01-07 1:00,-0.9,0.4,0,74
156,광주,2022-01-07 2:00,-1.7,0.7,20,77
156,광주,2022-01-07 3:00,-1.6,0.9,20,75
156,광주,2022-01-07 4:00,-2.4,0,0,81
156,광주,2022-01-07 5:00,-2.6,0,0,80
156,광주,2022-01-07 6:00,-3.4,0.1,0,84
156,광주,2022-01-07 7:00,-4.2,0,0,89
156,광주,2022-01-07 8:00,-4,0.4,0,87
156,광주,2022-01-07 9:00,-2.4,0.4,0,83
156,광주,2022-01-07 10:00,-0.6,0.4,0,73
156,광주,2022-01-07 11:00,1.2,0.9,270,63
156,광주,2022-01-07 12:00,3.2,1.3,250,52
156,광주,2022-01-07 13:00,4.7,1.5,270,33
156,광주,2022-01-07 14:00,7.1,0.9,250,27
156,광주,2022-01-07 15:00,8.1,1.9,250,25
156,광주,2022-01-07 16:00,7.3,1.1,20,18
156,광주,2022-01-07 17:00,5.7,0.7,290,22
156,광주,2022-01-07 18:00,3.7,1.3,290,28
156,광주,2022-01-07 19:00,2.3,0.7,270,38
156,광주,2022-01-07 20:00,1.2,0.4,0,45
156,광주,2022-01-07 21:00,0.6,0.6,290,49
156,광주,2022-01-07 22:00,-0.1,0,0,52
156,광주,2022-01-07 23:00,-0.3,0.5,50,49
156,광주,2022-01-08 0:00,-0.9,0.9,270,54
156,광주,2022-01-08 1:00,-1.8,0,0,60
156,광주,2022-01-08 2:00,-1.9,0.5,270,62
156,광주,2022-01-08 3:00,-2.5,0,0,66
156,광주,2022-01-08 4:00,-3,0,0,66
156,광주,2022-01-08 5:00,-3.8,0.1,0,66
156,광주,2022-01-08 6:00,-4,0.1,0,72
156,광주,2022-01-08 7:00,-4.4,0.4,0,74
156,광주,2022-01-08 8:00,-4.3,0.2,0,78
156,광주,2022-01-08 9:00,-2.9,0.1,0,73
156,광주,2022-01-08 10:00,-0.9,0.7,230,64
156,광주,2022-01-08 11:00,1.8,1,250,53
156,광주,2022-01-08 12:00,4.9,0.5,360,46
156,광주,2022-01-08 13:00,5.5,0.8,50,42
156,광주,2022-01-08 14:00,7.3,1.6,270,41
156,광주,2022-01-08 15:00,8,1.1,340,41
156,광주,2022-01-08 16:00,7.5,1.5,320,45
156,광주,2022-01-08 17:00,6.1,1.3,340,52
156,광주,2022-01-08 18:00,4.7,0.7,20,58
156,광주,2022-01-08 19:00,3.3,1.2,50,62
156,광주,2022-01-08 20:00,2.8,1.2,70,65
156,광주,2022-01-08 21:00,3.1,0,0,65
156,광주,2022-01-08 22:00,2.4,0,0,71
156,광주,2022-01-08 23:00,2.4,0,0,73
156,광주,2022-01-09 0:00,1.9,0.6,270,75
156,광주,2022-01-09 1:00,1.4,0.1,0,79
156,광주,2022-01-09 2:00,1.7,0,0,78
156,광주,2022-01-09 3:00,1.6,0,0,79
156,광주,2022-01-09 4:00,1.8,0,0,78
156,광주,2022-01-09 5:00,1.7,0,0,78
156,광주,2022-01-09 6:00,1.2,0.1,0,81
156,광주,2022-01-09 7:00,0.9,0.8,270,83
156,광주,2022-01-09 8:00,0.7,0.2,0,83
156,광주,2022-01-09 9:00,1.2,0.1,0,85
156,광주,2022-01-09 10:00,2.5,0.1,0,78
156,광주,2022-01-09 11:00,4.7,0.9,230,67
156,광주,2022-01-09 12:00,6.8,0.7,90,60
156,광주,2022-01-09 13:00,8.2,1.3,340,58
156,광주,2022-01-09 14:00,8.4,1.1,290,54
156,광주,2022-01-09 15:00,8.2,1.5,290,54
156,광주,2022-01-09 16:00,6.8,1.2,20,56
156,광주,2022-01-09 17:00,5.7,1.1,20,61
156,광주,2022-01-09 18:00,4.8,0.4,0,66
156,광주,2022-01-09 19:00,3.4,1.7,70,74
156,광주,2022-01-09 20:00,2.7,0,0,76
156,광주,2022-01-09 21:00,1.9,0.8,50,80
156,광주,2022-01-09 22:00,1.4,1.2,50,83
156,광주,2022-01-09 23:00,0.7,1.1,50,87
156,광주,2022-01-10 0:00,0.4,0.5,50,89
156,광주,2022-01-10 1:00,0.2,0.2,0,90
156,광주,2022-01-10 2:00,-0.4,0.1,0,94
156,광주,2022-01-10 3:00,-1,0.7,250,95
156,광주,2022-01-10 4:00,-1.3,0,0,97
156,광주,2022-01-10 5:00,-1.4,0.1,0,97
156,광주,2022-01-10 6:00,-1.9,0.1,0,97
156,광주,2022-01-10 7:00,-1.9,0,0,97
156,광주,2022-01-10 8:00,-2,0.4,0,97
156,광주,2022-01-10 9:00,-0.8,0,0,96
156,광주,2022-01-10 10:00,0.7,0.4,0,88
156,광주,2022-01-10 11:00,2,0.6,200,80
156,광주,2022-01-10 12:00,4.6,1,270,68
156,광주,2022-01-10 13:00,6.3,0.9,270,57
156,광주,2022-01-10 14:00,8.5,1.8,250,50
156,광주,2022-01-10 15:00,9.4,2,250,44
156,광주,2022-01-10 16:00,8.9,1.2,290,30
156,광주,2022-01-10 17:00,6.2,1.9,320,47
156,광주,2022-01-10 18:00,5.3,1,290,49
156,광주,2022-01-10 19:00,4.5,0.7,20,52
156,광주,2022-01-10 20:00,4,0.7,50,50
156,광주,2022-01-10 21:00,3.6,0.6,70,54
156,광주,2022-01-10 22:00,3.1,0,0,63
156,광주,2022-01-10 23:00,3.1,0,0,63
156,광주,2022-01-11 0:00,3,0.8,320,67
156,광주,2022-01-11 1:00,2.8,1.1,320,63
156,광주,2022-01-11 2:00,2.3,0.8,320,72
156,광주,2022-01-11 3:00,1.3,1,290,92
156,광주,2022-01-11 4:00,1.8,2.8,20,90
156,광주,2022-01-11 5:00,0.9,2.7,50,83
156,광주,2022-01-11 6:00,-0.1,1.5,20,92
156,광주,2022-01-11 7:00,-1.1,1.1,50,97
156,광주,2022-01-11 8:00,-1.5,2.2,50,92
156,광주,2022-01-11 9:00,-2.3,2.6,50,92
156,광주,2022-01-11 10:00,-1.4,2.9,20,63
156,광주,2022-01-11 11:00,-1.1,3.3,20,63
156,광주,2022-01-11 12:00,-1.1,2.7,340,60
156,광주,2022-01-11 13:00,-0.8,2.5,20,62
156,광주,2022-01-11 14:00,-1.8,2.1,20,77
156,광주,2022-01-11 15:00,-2,3.5,20,83
156,광주,2022-01-11 16:00,-1.9,2.8,50,79
156,광주,2022-01-11 17:00,-2.4,1.6,360,87
156,광주,2022-01-11 18:00,-2.8,1.7,340,88
156,광주,2022-01-11 19:00,-2.9,1.3,20,86
156,광주,2022-01-11 20:00,-2.6,0.9,360,71
156,광주,2022-01-11 21:00,-3,2.6,20,76
156,광주,2022-01-11 22:00,-3.1,1.5,20,71
156,광주,2022-01-11 23:00,-3.3,1.1,320,72
156,광주,2022-01-12 0:00,-3.2,1.6,50,76
156,광주,2022-01-12 1:00,-2.9,3.2,50,64
156,광주,2022-01-12 2:00,-3.4,2.7,50,66
156,광주,2022-01-12 3:00,-4.3,3.4,70,72
156,광주,2022-01-12 4:00,-4.4,2.9,70,69
156,광주,2022-01-12 5:00,-5.2,2.3,70,70
156,광주,2022-01-12 6:00,-5.6,2.9,70,69
156,광주,2022-01-12 7:00,-5.4,2.3,70,68
156,광주,2022-01-12 8:00,-5.4,1.9,70,69
156,광주,2022-01-12 9:00,-4.3,2.4,70,65
156,광주,2022-01-12 10:00,-2.5,1,70,59
156,광주,2022-01-12 11:00,-0.9,1.2,70,57
156,광주,2022-01-12 12:00,-0.6,1,20,58
156,광주,2022-01-12 13:00,-0.4,2,340,57
156,광주,2022-01-12 14:00,0,1.5,360,57
156,광주,2022-01-12 15:00,0.1,1.6,360,57
156,광주,2022-01-12 16:00,0.8,2.2,50,55
156,광주,2022-01-12 17:00,0.2,2,20,58
156,광주,2022-01-12 18:00,-0.7,1.5,50,61
156,광주,2022-01-12 19:00,-1.1,0.9,50,71
156,광주,2022-01-12 20:00,-1.5,1.5,50,70
156,광주,2022-01-12 21:00,-2,1.9,50,67
156,광주,2022-01-12 22:00,-2.3,2.1,50,67
156,광주,2022-01-12 23:00,-2.4,0.9,70,65
156,광주,2022-01-13 0:00,-2.8,1.8,70,66
156,광주,2022-01-13 1:00,-2.9,1.2,70,66
156,광주,2022-01-13 2:00,-2.9,1.2,50,64
156,광주,2022-01-13 3:00,-3.1,1.1,50,65
156,광주,2022-01-13 4:00,-2.8,1.9,70,54
156,광주,2022-01-13 5:00,-3.5,1,70,60
156,광주,2022-01-13 6:00,-3.8,0.2,0,69
156,광주,2022-01-13 7:00,-3.3,0.5,20,68
156,광주,2022-01-13 8:00,-3.2,0.7,340,66
156,광주,2022-01-13 9:00,-3.4,3.3,50,64
156,광주,2022-01-13 10:00,-2.6,2.4,50,72
156,광주,2022-01-13 11:00,-0.7,2.4,70,56
156,광주,2022-01-13 12:00,-1.7,2.6,360,63
156,광주,2022-01-13 13:00,-2.3,2.4,20,79
156,광주,2022-01-13 14:00,-0.6,0.6,20,82
156,광주,2022-01-13 15:00,-0.9,3.9,50,69
156,광주,2022-01-13 16:00,-0.7,3.3,50,62
156,광주,2022-01-13 17:00,-1.5,3,50,75
156,광주,2022-01-13 18:00,-2.1,1.8,340,86
156,광주,2022-01-13 19:00,-2,2.7,50,81
156,광주,2022-01-13 20:00,-2,2.2,360,84
156,광주,2022-01-13 21:00,-2.1,1.8,50,83
156,광주,2022-01-13 22:00,-2.3,0.8,50,85
156,광주,2022-01-13 23:00,-2.4,1.3,50,84
156,광주,2022-01-14 0:00,-2.6,1.3,50,77
156,광주,2022-01-14 1:00,-2.8,2,70,68
156,광주,2022-01-14 2:00,-2.8,3.6,50,64
156,광주,2022-01-14 3:00,-3.9,2.2,70,65
156,광주,2022-01-14 4:00,-4.3,3.5,70,64
156,광주,2022-01-14 5:00,-4.3,3.3,70,63
156,광주,2022-01-14 6:00,-4.3,1.9,70,63
156,광주,2022-01-14 7:00,-4.5,1.6,70,66
156,광주,2022-01-14 8:00,-4.9,1.6,70,68
156,광주,2022-01-14 9:00,-3.3,1.5,50,60
156,광주,2022-01-14 10:00,-1.7,2.4,70,56
156,광주,2022-01-14 11:00,0,1.2,20,54
156,광주,2022-01-14 12:00,1.1,1.7,20,50
156,광주,2022-01-14 13:00,2.9,1.1,50,36
156,광주,2022-01-14 14:00,3.6,2.9,70,26
156,광주,2022-01-14 15:00,4.2,2.2,50,21
156,광주,2022-01-14 16:00,4.2,2.1,50,19
156,광주,2022-01-14 17:00,3,0.7,360,22
156,광주,2022-01-14 18:00,1.1,0.7,290,36
156,광주,2022-01-14 19:00,0.4,0.5,290,41
156,광주,2022-01-14 20:00,-0.1,1.6,270,43
156,광주,2022-01-14 21:00,-0.8,0.5,250,47
156,광주,2022-01-14 22:00,-1.2,0.3,0,49
156,광주,2022-01-14 23:00,-0.8,0.3,0,49
156,광주,2022-01-15 0:00,-1.1,0.1,0,52
156,광주,2022-01-15 1:00,-1.1,1.4,70,47
156,광주,2022-01-15 2:00,-1.1,0.8,360,47
156,광주,2022-01-15 3:00,-1.5,0.1,0,51
156,광주,2022-01-15 4:00,-1.8,0.5,290,49
156,광주,2022-01-15 5:00,-1.9,0.1,0,56
156,광주,2022-01-15 6:00,-2.5,0.6,250,64
156,광주,2022-01-15 7:00,-2.4,0.2,0,55
156,광주,2022-01-15 8:00,-2.3,0,0,57
156,광주,2022-01-15 9:00,-1,0.2,0,53
156,광주,2022-01-15 10:00,0.3,1.1,50,44
156,광주,2022-01-15 11:00,1.4,0.4,0,47
156,광주,2022-01-15 12:00,4.1,1.4,270,36
156,광주,2022-01-15 13:00,6,1.2,290,31
156,광주,2022-01-15 14:00,5.8,1.2,270,34
156,광주,2022-01-15 15:00,6.2,1.2,250,36
156,광주,2022-01-15 16:00,7.6,0.8,290,46
156,광주,2022-01-15 17:00,7.1,0.2,0,51
156,광주,2022-01-15 18:00,6,0.6,90,54
156,광주,2022-01-15 19:00,6,0,0,56
156,광주,2022-01-15 20:00,4.4,1,200,61
156,광주,2022-01-15 21:00,3.3,0.9,180,67
156,광주,2022-01-15 22:00,3,0,0,70
156,광주,2022-01-15 23:00,2.9,0.8,230,71
156,광주,2022-01-16 0:00,2.6,0,0,75
156,광주,2022-01-16 1:00,2.5,0.1,0,77
156,광주,2022-01-16 2:00,2.7,0.1,0,77
156,광주,2022-01-16 3:00,2.5,0,0,79
156,광주,2022-01-16 4:00,2.5,0.2,0,78
156,광주,2022-01-16 5:00,1.9,0.2,0,90
156,광주,2022-01-16 6:00,2.2,0,0,93
156,광주,2022-01-16 7:00,2,1,200,96
156,광주,2022-01-16 8:00,2.5,0.5,200,97
156,광주,2022-01-16 9:00,3.4,1.1,290,95
156,광주,2022-01-16 10:00,3.5,1.8,360,80
156,광주,2022-01-16 11:00,3.4,2.8,50,66
156,광주,2022-01-16 12:00,5,2,320,46
156,광주,2022-01-16 13:00,5,2.1,340,44
156,광주,2022-01-16 14:00,4.5,2.8,290,46
156,광주,2022-01-16 15:00,2.7,2.8,290,49
156,광주,2022-01-16 16:00,2,3.1,20,53
156,광주,2022-01-16 17:00,1.2,3.4,50,56
156,광주,2022-01-16 18:00,0.5,1.6,50,53
156,광주,2022-01-16 19:00,0.1,2.5,50,55
156,광주,2022-01-16 20:00,-0.3,1.7,50,58
156,광주,2022-01-16 21:00,-0.4,1.5,50,59
156,광주,2022-01-16 22:00,-0.7,1.5,50,59
156,광주,2022-01-16 23:00,-0.6,1.3,20,58
156,광주,2022-01-17 0:00,-0.9,2.2,50,59
156,광주,2022-01-17 1:00,-0.8,1.8,50,58
156,광주,2022-01-17 2:00,-0.9,1.8,20,60
156,광주,2022-01-17 3:00,-1.6,1.3,50,63
156,광주,2022-01-17 4:00,-2.3,2.4,70,66
156,광주,2022-01-17 5:00,-2.4,1.7,70,68
156,광주,2022-01-17 6:00,-2.5,1.9,70,68
156,광주,2022-01-17 7:00,-2.8,2.2,70,67
156,광주,2022-01-17 8:00,-2.6,2.1,70,66
156,광주,2022-01-17 9:00,-1.8,1.6,50,64
156,광주,2022-01-17 10:00,-0.5,1.2,90,58
156,광주,2022-01-17 11:00,0.3,0.9,70,58
156,광주,2022-01-17 12:00,1.8,1.6,50,58
156,광주,2022-01-17 13:00,2.2,1.5,290,58
156,광주,2022-01-17 14:00,3.2,1.8,290,59
156,광주,2022-01-17 15:00,3.3,2.2,290,65
156,광주,2022-01-17 16:00,3.5,2.2,320,61
156,광주,2022-01-17 17:00,2.1,1.9,290,83
156,광주,2022-01-17 18:00,2.6,1.4,320,73
156,광주,2022-01-17 19:00,2.8,2.1,340,63
156,광주,2022-01-17 20:00,2.4,1.9,360,73
156,광주,2022-01-17 21:00,1.9,2.7,20,54
156,광주,2022-01-17 22:00,1.1,1.4,320,55
156,광주,2022-01-17 23:00,-0.2,2.1,50,66
156,광주,2022-01-18 0:00,-0.8,2.4,50,59
156,광주,2022-01-18 1:00,-1.6,3.6,50,55
156,광주,2022-01-18 2:00,-2.3,3.3,50,56
156,광주,2022-01-18 3:00,-2.8,2.6,50,53
156,광주,2022-01-18 4:00,-3.7,2.1,70,54
156,광주,2022-01-18 5:00,-4.5,1.6,70,56
156,광주,2022-01-18 6:00,-5.1,3.2,70,57
156,광주,2022-01-18 7:00,-5.4,3,70,57
156,광주,2022-01-18 8:00,-5.5,2.2,70,57
156,광주,2022-01-18 9:00,-3.9,2.1,70,53
156,광주,2022-01-18 10:00,-2.4,2.1,70,49
156,광주,2022-01-18 11:00,-0.5,1.8,70,42
156,광주,2022-01-18 12:00,1.4,2.8,50,26
156,광주,2022-01-18 13:00,3.1,3.3,50,19
156,광주,2022-01-18 14:00,3.5,3.6,50,18
156,광주,2022-01-18 15:00,3.8,2.8,70,18
156,광주,2022-01-18 16:00,3.9,2.4,50,18
156,광주,2022-01-18 17:00,3.1,2.5,50,20
156,광주,2022-01-18 18:00,1,1.1,50,30
156,광주,2022-01-18 19:00,-0.3,1.6,50,34
156,광주,2022-01-18 20:00,-1,0.5,20,35
156,광주,2022-01-18 21:00,-1.4,0.5,90,35
156,광주,2022-01-18 22:00,-1.9,2.1,70,45
156,광주,2022-01-18 23:00,-2.5,1.7,70,52
156,광주,2022-01-19 0:00,-3.4,1.7,70,54
156,광주,2022-01-19 1:00,-3.2,1,50,55
156,광주,2022-01-19 2:00,-3.5,1.2,50,54
156,광주,2022-01-19 3:00,-4.1,1.2,50,59
156,광주,2022-01-19 4:00,-4.7,0.3,0,61
156,광주,2022-01-19 5:00,-5.1,0.8,20,62
156,광주,2022-01-19 6:00,-5.4,0,0,62
156,광주,2022-01-19 7:00,-6,0.6,50,68
156,광주,2022-01-19 8:00,-6.1,0,0,67
156,광주,2022-01-19 9:00,-4.5,0,0,61
156,광주,2022-01-19 10:00,-2.6,0.8,230,54
156,광주,2022-01-19 11:00,0.1,1.1,270,46
156,광주,2022-01-19 12:00,2.7,1.1,250,38
156,광주,2022-01-19 13:00,4.3,0.7,250,34
156,광주,2022-01-19 14:00,5.6,1.3,270,30
156,광주,2022-01-19 15:00,6.7,2.6,270,33
156,광주,2022-01-19 16:00,6.3,2,270,44
156,광주,2022-01-19 17:00,4.5,2.6,290,56
156,광주,2022-01-19 18:00,2.6,1.9,340,77
156,광주,2022-01-19 19:00,2,1.1,20,84
156,광주,2022-01-19 20:00,1.6,2.9,50,74
156,광주,2022-01-19 21:00,1.2,1.2,340,78
156,광주,2022-01-19 22:00,0.8,1.4,20,82
156,광주,2022-01-19 23:00,0.7,1.5,20,71
156,광주,2022-01-20 0:00,-0.2,2,20,71
156,광주,2022-01-20 1:00,-1.3,3.6,50,60
156,광주,2022-01-20 2:00,-2.5,2.9,50,60
156,광주,2022-01-20 3:00,-3.3,3.3,50,60
156,광주,2022-01-20 4:00,-3.9,2,70,60
156,광주,2022-01-20 5:00,-4.6,2.4,50,60
156,광주,2022-01-20 6:00,-5.4,2.4,70,67
156,광주,2022-01-20 7:00,-5.9,1.9,70,64
156,광주,2022-01-20 8:00,-6.4,2.5,70,65
156,광주,2022-01-20 9:00,-4.9,1.9,70,58
156,광주,2022-01-20 10:00,-3.3,1.6,70,51
156,광주,2022-01-20 11:00,-1.8,1.3,90,45
156,광주,2022-01-20 12:00,0.4,1.2,20,39
156,광주,2022-01-20 13:00,1.6,1.1,110,39
156,광주,2022-01-20 14:00,3.5,1.1,290,34
156,광주,2022-01-20 15:00,3.4,1.4,290,33
156,광주,2022-01-20 16:00,4.9,1.2,270,33
156,광주,2022-01-20 17:00,3.3,1,360,40
156,광주,2022-01-20 18:00,1.4,0.9,340,45
156,광주,2022-01-20 19:00,0.2,0.4,0,50
156,광주,2022-01-20 20:00,-0.6,0.2,0,55
156,광주,2022-01-20 21:00,-0.8,1.7,50,54
156,광주,2022-01-20 22:00,-1.6,1.7,70,59
156,광주,2022-01-20 23:00,-1.9,2,70,64
156,광주,2022-01-21 0:00,-2.4,1.1,70,64
156,광주,2022-01-21 1:00,-2.9,1.3,50,68
156,광주,2022-01-21 2:00,-3,1.1,50,70
156,광주,2022-01-21 3:00,-3.4,0.1,0,71
156,광주,2022-01-21 4:00,-3.9,0.3,0,75
156,광주,2022-01-21 5:00,-4.3,0,0,79
156,광주,2022-01-21 6:00,-4.6,0.1,0,79
156,광주,2022-01-21 7:00,-4.6,0.1,0,79
156,광주,2022-01-21 8:00,-4.7,0,0,80
156,광주,2022-01-21 9:00,-3.2,0.6,50,71
156,광주,2022-01-21 10:00,-1,0.6,50,59
156,광주,2022-01-21 11:00,1.4,0.6,90,49
156,광주,2022-01-21 12:00,4,0.8,90,40
156,광주,2022-01-21 13:00,5.6,1.4,250,39
156,광주,2022-01-21 14:00,6.3,1.1,250,44
156,광주,2022-01-21 15:00,7.7,1.4,250,43
156,광주,2022-01-21 16:00,7.8,1.4,270,45
156,광주,2022-01-21 17:00,6.8,0.9,230,47
156,광주,2022-01-21 18:00,5.7,0.3,0,51
156,광주,2022-01-21 19:00,4.8,1,90,52
156,광주,2022-01-21 20:00,4.1,0.5,140,58
156,광주,2022-01-21 21:00,3.9,0.8,90,59
156,광주,2022-01-21 22:00,3.8,0,0,58
156,광주,2022-01-21 23:00,3.6,0.2,0,61
156,광주,2022-01-22 0:00,3.3,0,0,63
156,광주,2022-01-22 1:00,3.1,0,0,64
156,광주,2022-01-22 2:00,2.9,0.6,70,62
156,광주,2022-01-22 3:00,3,1.1,70,62
156,광주,2022-01-22 4:00,3.1,0.5,50,61
156,광주,2022-01-22 5:00,3.2,0.2,0,60
156,광주,2022-01-22 6:00,3.3,0.1,0,60
156,광주,2022-01-22 7:00,3.4,0,0,60
156,광주,2022-01-22 8:00,3.5,1.1,270,60
156,광주,2022-01-22 9:00,4.6,0.4,0,56
156,광주,2022-01-22 10:00,5.7,0.4,0,54
156,광주,2022-01-22 11:00,7.4,1.6,50,52
156,광주,2022-01-22 12:00,8.8,1,20,50
156,광주,2022-01-22 13:00,10.4,0.7,20,47
156,광주,2022-01-22 14:00,11.1,0.8,230,47
156,광주,2022-01-22 15:00,11.6,0.9,200,50
156,광주,2022-01-22 16:00,11.3,0.6,180,51
156,광주,2022-01-22 17:00,11,0.8,70,52
156,광주,2022-01-22 18:00,10,1,160,53
156,광주,2022-01-22 19:00,9.3,1.9,200,55
156,광주,2022-01-22 20:00,8.5,1.4,180,58
156,광주,2022-01-22 21:00,8.3,0,0,58
156,광주,2022-01-22 22:00,7.5,0.7,140,63
156,광주,2022-01-22 23:00,7.2,0.5,340,64
156,광주,2022-01-23 0:00,6.8,0.1,0,67
156,광주,2022-01-23 1:00,6.3,0.1,0,69
156,광주,2022-01-23 2:00,5.9,0.2,0,70
156,광주,2022-01-23 3:00,6,0.5,50,69
156,광주,2022-01-23 4:00,5.7,0,0,71
156,광주,2022-01-23 5:00,5.5,0.1,0,71
156,광주,2022-01-23 6:00,5.4,0.1,0,71
156,광주,2022-01-23 7:00,4.9,0.6,50,73
156,광주,2022-01-23 8:00,4.9,0.1,0,75
156,광주,2022-01-23 9:00,6.5,1,50,65
156,광주,2022-01-23 10:00,7.2,0.3,0,64
156,광주,2022-01-23 11:00,8.4,0.8,270,59
156,광주,2022-01-23 12:00,9.7,1.1,20,53
156,광주,2022-01-23 13:00,10.1,0.9,20,54
156,광주,2022-01-23 14:00,11.5,1.2,20,50
156,광주,2022-01-23 15:00,11.7,0.7,360,51
156,광주,2022-01-23 16:00,10.1,1.5,360,54
156,광주,2022-01-23 17:00,9.4,0.7,340,56
156,광주,2022-01-23 18:00,8.5,0.1,0,58
156,광주,2022-01-23 19:00,7.2,0,0,63
156,광주,2022-01-23 20:00,6.4,1,20,64
156,광주,2022-01-23 21:00,5.5,0.4,0,64
156,광주,2022-01-23 22:00,4.6,1.1,70,65
156,광주,2022-01-23 23:00,4.2,0.4,0,69
156,광주,2022-01-24 0:00,3.7,0.8,20,71
156,광주,2022-01-24 1:00,3,0.3,0,77
156,광주,2022-01-24 2:00,2.7,0,0,80
156,광주,2022-01-24 3:00,2.2,0,0,83
